99,Adam Lowry\lowryad01,26,WPG,LW,1,0,1,1,1,2,0,0,0,0,1,0,0,1,0,16,16:12,1,3,5,12,29.4
100,Milan Lucic\lucicmi01,31,CGY,LW,1,0,1,1,0,4,0,0,0,0,0,1,0,1,0,13,13:29,0,3,0,0,
101,Olli Maatta\maattol01,25,CHI,D,1,0,1,1,1,2,0,0,0,0,1,0,0,0,,17,17:02,3,2,0,0,
102,Evgeni Malkin\malkiev01,33,PIT,C,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,25,25:15:00,0,2,5,3,62.5
103,Andrew Mangiapane\mangian01,23,CGY,LW,1,1,1,2,1,2,1,0,0,0,0,1,0,2,50,13,12:47,0,2,0,0,
104,John Marino\marinjo01,22,PIT,D,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,25:21:00,1,1,0,0,
105,Patrick Marleau\marlepa01,40,PIT,C,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,11,11:15,0,2,0,1,0
106,Matt Martin\martima02,30,NYI,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,12,11:46,2,3,0,0,
107,Jordan Martinook\martijo01,27,CAR,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,8:41,0,3,1,1,50
108,Mike Matheson\mathemi01,25,FLA,D,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,12,11:32,1,1,0,0,
109,Scott Mayfield\mayfisc01,27,NYI,D,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,25,24:31:00,0,1,0,0,
110,Jared McCann\mccanja01,23,PIT,C,1,0,1,1,-1,2,0,0,0,0,0,1,0,0,,16,15:38,1,2,5,5,50
111,Connor McDavid\mcdavco01,23,EDM,C,1,1,2,3,-2,2,0,1,0,0,0,2,0,3,33.3,23,23:21,1,4,4,8,33.3
112,Brock McGinn\mcginbr01,25,CAR,LW,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,10,9:45,0,1,0,0,
113,Greg McKegg\mckeggr01,27,NYR,C,1,0,0,0,-1,2,0,0,0,0,0,0,0,0,,10,10:21,0,1,1,1,50
114,Victor Mete\metevi01,21,MTL,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,14,13:39,3,0,0,0,
115,Sean Monahan\monahse01,25,CGY,C,1,0,1,1,0,0,0,0,0,0,0,1,0,3,0,18,17:34,0,1,12,4,75
116,Josh Morrissey\morrijo04,24,WPG,D,1,0,0,0,-2,0,0,0,0,0,0,0,0,1,0,18,17:34,0,2,0,0,
117,Connor Murphy\murphco02,26,CHI,D,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,22,21:34,1,4,0,0,
118,James Neal\nealja01,32,EDM,LW,1,1,0,1,1,0,0,1,0,0,0,0,0,3,33.3,11,10:59,0,4,0,0,
119,Martin Necas\necasma01,21,CAR,C,1,1,0,1,0,0,1,0,0,1,0,0,0,2,50,15,14:37,1,2,1,1,50
120,Brock Nelson\nelsobr01,28,NYI,C,1,0,0,0,-1,0,0,0,0,0,0,0,0,5,0,17,16:54,1,2,3,6,33.3
121,Nino Niederreiter\niedeni01,27,CAR,RW,1,0,1,1,-1,0,0,0,0,0,1,0,0,3,0,15,15:07,1,0,0,0,
122,Ryan Nugent-Hopkins\nugenry01,26,EDM,C,1,1,2,3,-2,0,1,0,0,0,0,2,0,2,50,23,22:41,2,1,2,0,100
123,Darnell Nurse\nurseda01,24,EDM,D,1,0,0,0,-1,2,0,0,0,0,0,0,0,4,0,26,25:30:00,3,5,0,0,
124,Alexander Nylander\nylanal01,21,CHI,LW,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,16,16:07,1,1,0,0,
125,Xavier Ouellet\ouellxa01,26,MTL,D,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,18:46,7,4,0,0,
126,Jean-Gabriel Pageau\pageaje01,27,NYI,C,1,1,0,1,1,0,1,0,0,0,0,0,0,4,25,15,14:49,0,3,8,2,80
127,Artemi Panarin\panarar01,28,NYR,LW,1,0,1,1,0,0,0,0,0,0,0,0,1,4,0,21,20:35,0,1,0,0,
128,Adam Pelech\pelecad01,25,NYI,D,1,0,0,0,-1,2,0,0,0,0,0,0,0,0,,22,21:31,1,5,0,0,
129,Mathieu Perreault\perrema01,32,WPG,C,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,12,11:50,0,1,1,0,100
130,Jeff Petry\petryje01,32,MTL,D,1,1,0,1,2,0,1,0,0,1,0,0,0,1,100,31,30:56:00,1,6,0,0,
131,Marcus Pettersson\pettema01,23,PIT,D,1,0,0,0,1,2,0,0,0,0,0,0,0,0,,20,20:10,2,2,0,0,
132,Neal Pionk\pionkne01,24,WPG,D,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,23:28,1,1,0,0,
133,Tucker Poolman\poolmtu01,26,WPG,D,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,14,14:14,0,3,0,0,
134,Ryan Pulock\pulocry01,25,NYI,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,3,0,20,20:06,1,0,0,0,
135,Mark Pysyk\pysykma01,28,FLA,D,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,11:10,1,1,0,0,
136,Tobias Rieder\riedeto01,27,CGY,C,1,1,0,1,0,0,0,0,1,1,0,0,0,1,100,11,11:24,0,1,0,2,0
137,Zac Rinaldo\rinalza01,29,CGY,C,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,3,3:10,0,3,0,0,
138,Jack Roslovic\rosloja01,23,WPG,C,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,21,20:54,0,2,3,2,60
139,Kris Russell\russekr01,32,EDM,D,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,12:50,0,0,0,0,
140,Bryan Rust\rustbr01,27,PIT,RW,1,1,0,1,0,0,0,1,0,0,0,0,0,2,50,21,21:25,0,3,0,0,
141,Derek Ryan\ryande01,33,CGY,C,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,10:08,0,0,5,5,50
142,Brandon Saad\saadbr01,27,CHI,LW,1,1,1,2,1,0,1,0,0,0,1,0,0,5,20,15,14:55,0,1,0,2,0
143,Colton Sceviour\scevico01,30,FLA,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,9:48,1,1,0,0,
144,Mark Scheifele\scheima01,26,WPG,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,2:59,0,1,1,1,50
145,Justin Schultz\schulju01,29,PIT,D,1,0,1,1,-1,0,0,0,0,0,1,0,0,2,0,19,19:23,2,0,0,0,
146,Riley Sheahan\sheahri01,28,EDM,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,12,11:30,0,5,12,4,75
147,Conor Sheary\shearco01,27,PIT,LW,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17,17:05,1,1,0,0,
148,Nick Shore\shoreni01,27,WPG,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,8:23,1,1,5,5,50
149,Brady Skjei\skjeibr01,25,CAR,D,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20,19:56,0,2,0,0,
150,Jaccob Slavin\slavija01,25,CAR,D,1,1,1,2,0,0,1,0,0,0,1,0,0,3,33.3,25,24:40:00,1,2,0,0,
151,Brendan Smith\smithbr05,30,NYR,D,1,0,0,0,-2,0,0,0,0,0,0,0,0,1,0,16,15:58,1,4,0,0,
152,Jordan Staal\staaljo01,31,CAR,C,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,15:27,0,2,10,8,55.6
153,Marc Staal\staalma01,33,NYR,D,1,1,0,1,0,0,0,0,1,0,0,0,0,2,50,16,16:21,2,4,0,0,
154,Riley Stillman\stillri01,21,FLA,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,18,18:22,1,0,0,0,
155,Anton Stralman\stralan01,33,FLA,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,2,0,22,21:45,1,2,0,0,
156,Dylan Strome\stromdy01,22,CHI,C,1,1,0,1,1,0,1,0,0,0,0,0,0,3,33.3,16,15:48,1,0,3,7,30
157,Ryan Strome\stromry01,26,NYR,C,1,0,0,0,-1,7,0,0,0,0,0,0,0,3,0,17,17:05,1,0,6,6,50
158,Nick Suzuki\suzukni01,20,MTL,C,1,1,0,1,1,0,1,0,0,0,0,0,0,3,33.3,23,23:10,2,2,9,13,40.9
159,Andrei Svechnikov\svechan01,19,CAR,RW,1,0,1,1,1,4,0,0,0,0,0,1,0,3,0,18,17:38,0,3,0,0,
160,Brandon Tanev\tanevbr01,28,PIT,LW,1,0,0,0,-2,0,0,0,0,0,0,0,0,1,0,16,16:26,0,5,0,0,
161,Tomas Tatar\tatarto01,29,MTL,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,18,18:11,2,4,1,0,100
162,Teuvo Teravainen\teravte01,25,CAR,F,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,20,19:48,0,0,0,0,
163,Matthew Tkachuk\tkachma01,22,CGY,LW,1,0,0,0,1,5,0,0,0,0,0,0,0,2,0,18,18:13,1,4,0,0,
164,Devon Toews\toewsde01,25,NYI,D,1,0,1,1,1,0,0,0,0,0,0,1,0,0,,23,22:40,3,0,0,0,
165,Jonathan Toews\toewsjo01,31,CHI,C,1,2,1,3,1,0,1,1,0,0,0,1,0,4,50,17,17:02,0,0,16,9,64
166,Dominic Toninato\tonindo01,25,FLA,C,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,7,7:27,0,3,1,3,25
167,Vincent Trocheck\trochvi01,26,CAR,C,1,0,0,0,0,2,0,0,0,0,0,0,0,3,0,18,18:26,2,2,8,4,66.7
168,Jacob Trouba\troubja01,25,NYR,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,20,19:45,1,3,0,0,
169,Sami Vatanen\vatansa01,28,CAR,D,1,0,1,1,0,4,0,0,0,0,0,1,0,4,0,21,20:41,0,0,0,0,
170,Frank Vatrano\vatrafr01,25,FLA,LW,1,0,0,0,-1,2,0,0,0,0,0,0,0,2,0,11,10:59,1,1,0,0,
171,Jordan Weal\wealjo01,27,MTL,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,14,14:09,0,1,3,0,100
172,Shea Weber\webersh01,34,MTL,D,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,32,31:35:00,2,3,0,0,
173,MacKenzie Weegar\weegama01,26,FLA,D,1,0,1,1,1,0,0,0,0,0,1,0,0,2,0,23,22:45,1,2,0,0,
174,Dale Weise\weiseda01,31,MTL,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,13,12:36,0,5,0,0,
175,Blake Wheeler\wheelbl01,33,WPG,RW,1,0,0,0,-2,5,0,0,0,0,0,0,0,0,,21,21:27,0,3,6,6,50
176,Justin Williams\williju01,38,CAR,RW,1,0,0,0,0,5,0,0,0,0,0,0,0,2,0,15,15:14,1,2,0,0,
177,Kailer Yamamoto\yamamka01,21,EDM,RW,1,0,0,0,1,2,0,0,0,0,0,0,0,0,,16,15:51,2,5,0,0,
178,Keith Yandle\yandlke01,33,FLA,D,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,17:20,1,0,0,0,
179,Mika Zibanejad\zibanmi01,26,NYR,C,1,1,1,2,1,0,1,0,0,0,0,0,1,4,25,25,25:08:00,2,1,9,12,42.9
180,Jason Zucker\zuckeja01,28,PIT,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,20,20:26,0,2,0,0,
